entity:ID,name,:LABEL
e3195,Proteobacteria,my_entity
e3196,APC,my_entity
e3197,营养体、繁殖体,my_entity
e3198,乙肝、麻疹疫苗不可同时,my_entity
e3199,片剂、注射液,my_entity
e3200,寒,my_entity
e3201,有四环素类药物过敏史者禁用,my_entity
e3202,rabies,my_entity
e3203,性别（生理上的性别）,my_entity
e3204,次生菌丝,my_entity
e3205,猪肺疫,my_entity
e3206,高等动、植物进行呼吸作用,my_entity
e3207,卡尔·兰德斯坦纳,my_entity
e3208,细胞聚集在一起,my_entity
e3209,DNA测序,my_entity
e3210,plant virus,my_entity
e3211,alcoholiccirrhosis,my_entity
e3212,糖原,my_entity
e3213,补钙，促进新陈代谢,my_entity
e3214,C12H13N3O4,my_entity
e3215,mucoprotein,my_entity
e3216,免疫分子,my_entity
e3217,肺脓肿,my_entity
e3218,动物处理垃圾处理,my_entity
e3219,伤寒杂病论,my_entity
e3220,终末消毒,my_entity
e3221,Pigeonpox,my_entity
e3222,电泳方法,my_entity
e3223,食品卫生质量的优劣,my_entity
e3224,Methanolobus,my_entity
e3225,Ergosterol,my_entity
e3226,脑部,my_entity
e3227,口服：每次服0.5～4g，1日3次,my_entity
e3228,2014.03.16,my_entity
e3229,双月刊,my_entity
e3230,《南方都市报》,my_entity
e3231,氧化力强酸性大，对人、家具损害,my_entity
e3232,茯苓,my_entity
e3233,中国共产党党员,my_entity
e3234,peptone,my_entity
e3235,用孢子,my_entity
e3236,拟杆菌属,my_entity
e3237,成人一次0.5g，每6～8小时1次。,my_entity
e3238,为4,my_entity
e3239,块菌科,my_entity
e3240,混菌培养,my_entity
e3241,没有外力介入,my_entity
e3242,香草（多种芳香植物统称）,my_entity
e3243,半数致死量,my_entity
e3244,接种,my_entity
e3245,Autoimmune,my_entity
e3246,海洋药物,my_entity
e3247,黄病毒,my_entity
e3248,吡多辛、吡哆素，Pyridoxine,my_entity
e3249,肿瘤细胞通过多种机制逃避,my_entity
e3250,epiploitis,my_entity
e3251,细菌外毒素,my_entity
e3252,Euryarchaeota,my_entity
e3253,发热、乏力、头痛、肌肉关节酸痛，干咳、胸闷、呼吸困难等,my_entity
e3254,痘衣法、痘浆法、旱苗法、水苗法,my_entity
e3255,感染和临床微生物科,my_entity
e3256,生物反应调节剂,my_entity
e3257,刘志红（中国工程院院士、肾脏病专家）,my_entity
e3258,药用,my_entity
e3259,分析法,my_entity
e3260,主要由肾脏产生，少量自肝脏产生,my_entity
e3261,滴虫性阴道炎,my_entity
e3262,Brevibacillus,my_entity
e3263,脑,my_entity
e3264,皮损处发生下疳样损害，形成结节,my_entity
e3265,病原体通过媒介物直接或间接接触,my_entity
e3266,致病菌常为金黄色葡萄球菌和溶血性链球菌,my_entity
e3267,自然疫源,my_entity
e3268,counter,my_entity
e3269,Hericium,my_entity
e3270,gōng,my_entity
e3271,检测细菌,my_entity
e3272,食用被变形杆菌污染的熟肉、水产品等动物性食品等,my_entity
e3273,广告软件、恶意软件,my_entity
e3274,将外源正常基因导入靶细胞,my_entity
e3275,Truffle,my_entity
e3276,Aedes,my_entity
e3277,灵芝,my_entity
e3278,青年人,my_entity
e3279,巴氏杆菌,my_entity
e3280,藏,my_entity
e3281,是细菌细胞壁中特有成分,my_entity
e3282,流行病,my_entity
e3283,鞭毛菌亚门，水霉科,my_entity
e3284,福建师范大学,my_entity
e3285,接合生殖,my_entity
e3286,维生素C,my_entity
e3287,持续感染的宿主,my_entity
e3288,呼吸系统疾病、循环系统疾病、外伤、全身出血倾向性疾病等,my_entity
e3289,次级代谢产物,my_entity
e3290,口蘑（真菌）,my_entity
e3291,于杂质较少的水样,my_entity
e3292,促甲状腺素,my_entity
e3293,流行性腮腺炎,my_entity
e3294,内科，内分泌科,my_entity
e3295,多菌灵,my_entity
e3296,分枝杆菌属,my_entity
e3297,鼻黏膜受刺激，急剧吸气,my_entity
e3298,5个,my_entity
e3299,pēn,my_entity
e3300,Kit,my_entity
e3301,土壤学,my_entity
e3302,monokines，MKs,my_entity
e3303,病原性球菌,my_entity
e3304,斑蛋白,my_entity
e3305,2010年,my_entity
e3306,MFCD00003654,my_entity
e3307,约4700万年,my_entity
e3308,biodegradable,my_entity
e3309,尿路刺激征,my_entity
e3310,抗真菌,my_entity
e3311,约94种,my_entity
e3312,25或200公斤桶装,my_entity
e3313,菌类的一种,my_entity
e3314,慢性淋巴细胞性甲状腺炎,my_entity
e3315,lead poisoning,my_entity
e3316,活化细胞,my_entity
e3317,乳链球菌,my_entity
e3318,胆管炎,my_entity
e3319,Biosafety,my_entity
e3320,长期吸烟、环境因素，慢性支气管炎等肺部疾病,my_entity
e3321,Habitat,my_entity
e3322,少数菌株有纤毛,my_entity
e3323,水平传播、垂直传播,my_entity
e3324,工伤医保乙类双跨,my_entity
e3325,鼻塞，流涕，发热等,my_entity
e3326,脂类化合物,my_entity
e3327,轻度疲乏和间歇发生的瘙痒、疲乏感、抑郁等,my_entity
e3328,量,my_entity
e3329,增强免疫力,my_entity
e3330,核酸外切酶,my_entity
e3331,肠毒素,my_entity
e3332,黑热病,my_entity
e3333,球形,my_entity
e3334,232.28,my_entity
e3335,性传播，母婴,my_entity
e3336,人畜共患疾病,my_entity
e3337,C8H13N3O4S,my_entity
e3338,理,my_entity
e3339,发酵中药,my_entity
e3340,144个,my_entity
e3341,Enterotoxin,my_entity
e3342,viralmyocarditis,my_entity
e3343,真菌核、假菌核和小菌核,my_entity
e3344,-132.8℃,my_entity
e3345,112.13,my_entity
e3346,TetracyclineTablets,my_entity
e3347,生长速度缓慢，初期为无隔多核,my_entity
e3348,大气、水体、土壤、食品等,my_entity
e3349,关月,my_entity
e3350,辅佐细胞,my_entity
e3351,流感样症状，体征为咽部充血和扁桃体肿大,my_entity
e3352,牛蜱,my_entity
e3353,皮肤损伤,my_entity
e3354,柑桔及其他水果，冷藏的干酪及被它们的孢子污染的其他食物。,my_entity
e3355,多糖、糖蛋白或蛋白质,my_entity
e3356,发酵方法,my_entity
e3357,根瘤菌属,my_entity
e3358,固有性细菌,my_entity
e3359,分生孢子,my_entity
e3360,溶解氧、温度、pH值、碳源等,my_entity
e3361,自养生物,my_entity
e3362,适量营养、适量劳逸、戒烟限酒,my_entity
e3363,7060-74-4,my_entity
e3364,6纲,my_entity
e3365,bioengineering,my_entity
e3366,类细菌,my_entity
e3367,能与相应的抗原结合,my_entity
e3368,脊椎动物。,my_entity
e3369,活细胞多，发酵速度快发酵风味足,my_entity
e3370,外生殖器，肛周,my_entity
e3371,肌肉注射,my_entity
e3372,异养厌氧型,my_entity
e3373,游戏是幼儿期的主导活动,my_entity
e3374,同型乳酸,my_entity
e3375,Streptospor,my_entity
e3376,网络维护,my_entity
e3377,疾病高发,my_entity
e3378,猪副嗜血杆菌病,my_entity
e3379,由乙型溶血性链球菌及金黄色葡萄球菌引起。,my_entity
e3380,网络和电子邮件,my_entity
e3381,应用生物科学,my_entity
e3382,TORCH（疾病医学术语）,my_entity
e3383,倦怠、乏力、低热,my_entity
e3384,gene,my_entity
e3385,鼠脑心肌炎病毒,my_entity
e3386,天秤座,my_entity
e3387,持续性低热、疲倦不适，急腹痛，恶心、呕吐，腹泻或便秘等,my_entity
e3388,天行健动物药业有限公司,my_entity
e3389,肿瘤坏死因子,my_entity
e3390,骨髓炎,my_entity
e3391,菲律宾、美国、日本、哥伦比亚、刚果（金）,my_entity
e3392,自然界的生物循环中十分重要,my_entity
e3393,0.376,my_entity
e3394,登革病毒,my_entity
e3395,直接接触禽类或其排泄物污染的物品、环境而感染,my_entity
e3396,细菌、蓝细菌、放线菌等,my_entity
e3397,里亚尔,my_entity
e3398,肿瘤坏死因子β,my_entity
e3399,男性多于女性，孕妇、老年、免疫功能低下者为高发人群,my_entity
e3400,Dominant,my_entity
e3401,各种类型和大小的创伤都可能感染破伤风梭菌,my_entity
e3402,常温下多呈液体、胶体,my_entity
e3403,陈剑平,my_entity
e3404,microbial,my_entity
e3405,二氧化碳、水、能量,my_entity
e3406,生物肥,my_entity
e3407,hapten,my_entity
e3408,层菌纲,my_entity
e3409,对流免疫电泳,my_entity
e3410,腐蚀性,my_entity
e3411,36.5,my_entity
e3412,计算机系统硬件病毒,my_entity
e3413,土壤微生物学,my_entity
e3414,绝氧,my_entity
e3415,肠澼、赤沃,my_entity
e3416,人体发生疾病最常见的原因,my_entity
e3417,艾滋病的早期临床体征,my_entity
e3418,白血病,my_entity
e3419,HBsAg,my_entity
e3420,C6H14N202,my_entity
e3421,变型菌门,my_entity
e3422,致病性钩体及非致病性钩体,my_entity
e3423,200-618-2,my_entity
e3424,热原反应,my_entity
e3425,急性扁桃体炎,my_entity
e3426,羊脂酸,my_entity
e3427,1915年,my_entity
e3428,蛋白质、钙、脂肪、磷和维生素等,my_entity
e3429,粘液细胞,my_entity
e3430,有机农药,my_entity
e3431,竹玉蕈，毒蔓茸，苦栗茸,my_entity
e3432,女性月经、流产、生产以及术后、大病初愈,my_entity
e3433,MgH2,my_entity
e3434,Xanthomonas,my_entity
e3435,副粘病毒科,my_entity
e3436,侧耳科亚,my_entity
e3437,北京医学院,my_entity
e3438,免疫排斥,my_entity
e3439,脓疱疮,my_entity
e3440,猪瘟,my_entity
e3441,+245,my_entity
e3442,lymphotoxin,my_entity
e3443,梭状芽孢杆菌属,my_entity
e3444,医院获得性感染，医院感染,my_entity
e3445,提取精盐等,my_entity
e3446,产后发热,my_entity
e3447,瘰疬,my_entity
e3448,根瘤,my_entity
e3449,纳入,my_entity
e3450,主要为病原菌感染、用声不当等,my_entity
e3451,水体的物化学和生物的状况,my_entity
e3452,使抗原沉淀，形成细胞集团,my_entity
e3453,多肽类抗生素,my_entity
e3454,陈洪铎,my_entity
e3455,2019年12月,my_entity
e3456,对土壤进行浅层翻倒,my_entity
e3457,3563.48亿元（2017年）,my_entity
e3458,牙线,my_entity
e3459,主要是大肠杆菌感染引起,my_entity
e3460,半子囊菌纲,my_entity
e3461,588.72,my_entity
e3462,维他命的合成,my_entity
e3463,紫红色,my_entity
e3464,可用于发电和家庭燃气,my_entity
e3465,吗丁啉,my_entity
e3466,惠特莫尔氏病,my_entity
e3467,Zoonoses,my_entity
e3468,抗淋巴细胞球蛋白,my_entity
e3469,免疫功能低下者,my_entity
e3470,国家预备方案,my_entity
e3471,抗霉素A,my_entity
e3472,原囊菌目,my_entity
e3473,antitoxin,my_entity
e3474,由基因与环境互相作用而诱发,my_entity
e3475,高等真菌,my_entity
e3476,亚病毒,my_entity
e3477,biotechnology,my_entity
e3478,人感染血吸虫后可获得部分免疫力,my_entity
e3479,尚无公认的确切定义,my_entity
e3480,治疗细菌感染,my_entity
e3481,医学、军事、工业、农业、化工,my_entity
e3482,autotroph,my_entity
e3483,氧化汞,my_entity
e3484,乙酰胆碱,my_entity
e3485,腺病毒,my_entity
e3486,登革热,my_entity
e3487,蒜、蒜头、独蒜、胡蒜,my_entity
e3488,Haemophilus,my_entity
e3489,通过气流、浇水、农事及昆虫传播,my_entity
e3490,真菌的产生孢子的生殖体,my_entity
e3491,皮肤紫癜，伴腹痛、关节痛、血尿、蛋白尿等,my_entity
e3492,保罗·埃尔利希,my_entity
e3493,西方饮食,my_entity
e3494,婴幼儿外阴阴道炎,my_entity
e3495,弓形虫,my_entity
e3496,教学科研工作者,my_entity
e3497,潜伏期长，需提前预防,my_entity
e3498,显微镜凝集试验,my_entity
e3499,HILOT凯霜稀释600倍液喷施,my_entity
e3500,《战术通信与技术》,my_entity
e3501,病毒（日本动漫《VIRUS病毒》）,my_entity
e3502,猴头菇属,my_entity
e3503,保护身体的一道屏障,my_entity
e3504,225.9°C,my_entity
e3505,中药、化学药、生物制品,my_entity
e3506,蕨类植物门,my_entity
e3507,银耳纲,my_entity
e3508,ESI,my_entity
e3509,20.23000,my_entity
e3510,减少煎炸类食物的食用,my_entity
e3511,暴发或小流行,my_entity
e3512,与病原体感染、性生活过频、过多手淫、排尿功能障碍，精神心理因素等有关。,my_entity
e3513,防止脑神经老化、强心等,my_entity
e3514,ovalbumin,my_entity
e3515,检查体液免疫功能最常用的方法,my_entity
e3516,20世纪60年代,my_entity
e3517,山梨酸,my_entity
e3518,巨大芽孢杆菌,my_entity
e3519,硫氰酸红霉素,my_entity
e3520,含特异性抗体,my_entity
e3521,Hashimoto's,my_entity
e3522,Bromovirus,my_entity
e3523,2012年1月,my_entity
e3524,1985年,my_entity
e3525,flavonoids,my_entity
e3526,口蹄一针灵,my_entity
e3527,输液,my_entity
e3528,头孢氨噻肟、氨噻肟头孢菌素,my_entity
e3529,copy,my_entity
e3530,口服，一次2支，一日3次。小儿酌减或遵医嘱,my_entity
e3531,内科（医学专业）,my_entity
e3532,森林脑炎,my_entity
e3533,单向蚓目,my_entity
e3534,奈瑟氏菌,my_entity
e3535,呛咳、气急、呼吸困难及喘鸣等,my_entity
e3536,安全化,my_entity
e3537,甲肝病毒易感者,my_entity
e3538,微生物菌剂,my_entity
e3539,发酵学三假说,my_entity
e3540,DC-CIK,my_entity
e3541,1.132克每立方厘米,my_entity
e3542,澳大利亚免疫学家Burnet,my_entity
e3543,食品工业、生物和化学工业,my_entity
e3544,原核受体细胞,my_entity
e3545,电镜下可见,my_entity
e3546,慢性前列腺炎,my_entity
e3547,中性粒细胞、1146号,my_entity
e3548,专性厌氧,my_entity
e3549,广泛生存的单细胞原核生物,my_entity
e3550,美国、英国、法国、德国、日本、中国,my_entity
e3551,形成藏卵器的藻菌类和藻类等生物,my_entity
e3552,亚胺硫霉素；泰能等,my_entity
e3553,肛管炎,my_entity
e3554,色氨酸操纵子,my_entity
e3555,人的红细胞表面同族抗原的差别,my_entity
e3556,一类动物疫病,my_entity
e3557,13,my_entity
e3558,705.63,my_entity
e3559,Pneumococcus,my_entity
e3560,遗传因素、年龄、机体的营养状态,my_entity
e3561,双歧杆菌,my_entity
e3562,暗红色的丘疹或疣状结节，质硬,my_entity
e3563,抗病毒治疗,my_entity
e3564,用于农药、医药、染料工业；作催化剂、磷的溶剂、氯化剂,my_entity
e3565,7778-77-0,my_entity
e3566,稽留热,my_entity
e3567,铠鼠,my_entity
e3568,飞沫传播,my_entity
e3569,免疫系统对抗原作出的防御反应,my_entity
e3570,basophilic,my_entity
e3571,菌属,my_entity
e3572,戊型肝炎病毒科戊型肝炎病毒属,my_entity
e3573,肠球菌属,my_entity
e3574,流感病毒侵犯下呼吸道引起,my_entity
e3575,食物中毒,my_entity
e3576,淡水水域中,my_entity
e3577,变色、坏死 、畸形,my_entity
e3578,康熙雄,my_entity
e3579,蜱，虱，蚤，螨等,my_entity
e3580,突然腹泻，继而呕吐；血压下降、脉搏微弱等,my_entity
e3581,生理氯化钠溶液,my_entity
e3582,维生素C能促进铁的吸收,my_entity
e3583,215-216℃,my_entity
e3584,生物学,my_entity
e3585,高寒多雨山区,my_entity
e3586,一般为1～5或5～20微米,my_entity
e3587,发酵,my_entity
e3588,免疫遗传学、免疫生物学,my_entity
e3589,诱导酶、抑制性酶,my_entity
e3590,杏的种子，山杏的种子,my_entity
e3591,Regan,my_entity
e3592,EMAb,my_entity
e3593,pyrogen,my_entity
e3594,Yellow,my_entity
e3595,本身无病，但可以将病传染给别人,my_entity
e3596,药物外敷、中药熏蒸、直肠使用栓剂,my_entity
e3597,泛素化,my_entity
e3598,致癌,my_entity
e3599,寄生虫病,my_entity
e3600,三期梅毒,my_entity
e3601,控制传染源,my_entity
e3602,猪水泡病,my_entity
e3603,转位因子,my_entity
e3604,extremophiles,my_entity
e3605,WannaCry,my_entity
e3606,社区获得性肺炎,my_entity
e3607,病原体,my_entity
e3608,1.7g/cm3,my_entity
e3609,炭疽，鼻疽，布氏杆菌，结核病等,my_entity
e3610,Influenza,my_entity
e3611,100.1158,my_entity
e3612,灰指甲,my_entity
e3613,巨噬细胞,my_entity
e3614,CICIM,my_entity
e3615,果胶酶,my_entity
e3616,200-754-2,my_entity
e3617,大约400,my_entity
e3618,研究免疫分子的结构和功能,my_entity
e3619,持续高热，头痛，瘀点样皮疹（或斑丘疹），中枢神经系统症状,my_entity
e3620,Gasteromycetes,my_entity
e3621,的30%～40%,my_entity
e3622,杀菌活性强、毒性低、适应症广等,my_entity
e3623,首次观察到微生物,my_entity
e3624,cytopathic,my_entity
e3625,Last,my_entity
e3626,又称高密度培养,my_entity
e3627,种类多、繁殖快、分布广,my_entity
e3628,外阴疼痛、痒感、分泌物增多，外阴、阴蒂、尿道口及阴道口黏膜充血、水肿、有脓性分泌物,my_entity
e3629,双链RNA基因组的一类病毒,my_entity
e3630,模式动物,my_entity
e3631,江河、小溪,my_entity
e3632,植物学、动物学、微生物学等,my_entity
e3633,林可霉素,my_entity
e3634,细胞的免疫反应,my_entity
e3635,Animal,my_entity
e3636,eosinophilic,my_entity
e3637,生物化学,my_entity
e3638,生物环或细菌屋,my_entity
e3639,basidiomycete,my_entity
e3640,接种（医学术语）,my_entity
e3641,杀伤细胞,my_entity
e3642,古菌域,my_entity
e3643,cytokines,my_entity
e3644,Furazolidone,my_entity
e3645,Epidermal,my_entity
e3646,嗜极端菌,my_entity
e3647,伞形科,my_entity
e3648,468.42,my_entity
e3649,sporangiophore,my_entity
e3650,鲑形目,my_entity
e3651,shuttle,my_entity
e3652,220V,my_entity
e3653,估计肺的氧合和血红蛋白携氧能力,my_entity
e3654,癣,my_entity
e3655,本品可燃，具腐蚀性、刺激性，可致人体灼伤,my_entity
e3656,柯萨奇病毒,my_entity
e3657,头孢他啶,my_entity
e3658,名,my_entity
e3659,左氧氟沙星,my_entity
e3660,裘维蕃,my_entity
e3661,超高温瞬时处理,my_entity
e3662,1002,my_entity
e3663,正常繁殖时，通常不发生裂解现象,my_entity
e3664,legionellosis,my_entity
e3665,大量红细胞使血液呈深红色,my_entity
e3666,β,my_entity
e3667,较慢,my_entity
e3668,伊曲康唑,my_entity
e3669,疫苗注射,my_entity
e3670,有些病例乙肝病毒表面抗原消失,my_entity
e3671,牙根尖周炎,my_entity
e3672,Smallpox,my_entity
e3673,CGMCC,my_entity
e3674,《采供血机构管理办法》,my_entity
e3675,细菌制成燃料电池,my_entity
e3676,通过光合作用产生能量,my_entity
e3677,红椒,my_entity
e3678,antimycin,my_entity
e3679,头孢曲松钠,my_entity
e3680,大肠埃希菌,my_entity
e3681,线状噬菌体DNA中所见的构造,my_entity
e3682,当归,my_entity
e3683,巨细胞病毒,my_entity
e3684,一氯化铜,my_entity
e3685,产氧光合细菌,my_entity
e3686,玉蜀黍属,my_entity
e3687,自养型生物和异养型生物,my_entity
e3688,hyperhidrosis,my_entity
e3689,原生生物,my_entity
e3690,链霉素,my_entity
e3691,普鲁士王国,my_entity
e3692,隐蔽抗原,my_entity
e3693,亲代与子代之间传递遗传信息,my_entity
e3694,空气，皮肤等,my_entity
e3695,合瓣花亚纲,my_entity
e3696,嗜酸乳杆菌,my_entity
e3697,应用于遗传学的分析,my_entity
e3698,计算机蠕虫,my_entity
e3699,其他肝病辅助治疗用药,my_entity
e3700,一群革兰氏阳性球菌,my_entity
e3701,2000平方公里,my_entity
e3702,菌丝体的分枝，其上着生分生孢子,my_entity
e3703,包涵体,my_entity
e3704,cellular,my_entity
e3705,胃酸过多、遗传、环境、精神等,my_entity
e3706,类酵母型菌落,my_entity
e3707,急性附睾炎,my_entity
e3708,乳杆菌目Lactobacillales,my_entity
e3709,84929-27-1,my_entity
e3710,多汗,my_entity
e3711,全身及阴道局部免疫能力下降，尤其是局部细胞免疫力下降,my_entity
e3712,临床表现可分为肺隐球菌病、中枢神经系统隐球菌病、皮肤黏膜隐球菌病、骨隐球菌病及内脏隐球菌病五型,my_entity
e3713,Hogcholera,my_entity
e3714,1921年,my_entity
e3715,0.964g/mL,my_entity
e3716,液泡,my_entity
e3717,抗毒素及免疫血清,my_entity
e3718,能稳定遗传且表达外源基因的小鼠,my_entity
e3719,计划免疫、强化免疫,my_entity
e3720,咳嗽、咳少量白色黏液痰或脓痰等,my_entity
e3721,C-反应蛋白,my_entity
e3722,Dawson病、亚急性硬化性白质脑炎,my_entity
e3723,Ultraviolet,my_entity
e3724,各种皮肤病,my_entity
e3725,Ca10(PO4)6(OH)2,my_entity
e3726,氨基糖甙类,my_entity
e3727,明胶培养基,my_entity
e3728,浙菜,my_entity
e3729,不耐酸等,my_entity
e3730,皮肤敏感人群及有家族史者,my_entity
e3731,Sulfolobus,my_entity
e3732,公认的绿色消毒剂,my_entity
e3733,组织培养污染类胸膜肺炎菌,my_entity
e3734,德国西里西亚的斯特雷伦,my_entity
e3735,化学趋向性,my_entity
e3736,微生物学、生物学,my_entity
e3737,Preservatives,my_entity
e3738,粘肽(mucopetide),my_entity
e3739,Cefotaxima,my_entity
e3740,甘，微苦，凉,my_entity
e3741,二分裂、芽殖,my_entity
e3742,过程,my_entity
e3743,感冒发烧,my_entity
e3744,病症介绍,my_entity
e3745,neck,my_entity
e3746,感染科，消化科,my_entity
e3747,Lysine,my_entity
e3748,2--42℃,my_entity
e3749,阴道,my_entity
e3750,控制针对传染病发生,my_entity
e3751,抗原性转变,my_entity
e3752,抗链球菌溶血素O试验,my_entity
e3753,胆道感染,my_entity
e3754,葡萄球菌、链球菌、李氏杆菌、炭疽杆菌等,my_entity
e3755,医学免疫学,my_entity
e3756,抗原性,my_entity
e3757,男性青壮年,my_entity
e3758,淋巴结肿大,my_entity
e3759,20世纪50年代,my_entity
e3760,小皮伞科,my_entity
e3761,大小，形状，边缘，光泽，质地,my_entity
e3762,男性不育症,my_entity
e3763,醋酸发酵,my_entity
e3764,糖类、油脂、有机酸,my_entity
e3765,杀菌作用呈浓度依赖性,my_entity
e3766,Boletus,my_entity
e3767,急性膀胱炎,my_entity
e3768,200℃,my_entity
e3769,水中溶解度5.62%，可混溶于乙醇、乙醚。,my_entity
e3770,哥廷根大学,my_entity
e3771,家猪、野猪和软蜱,my_entity
e3772,tyrosinase、TYR,my_entity
e3773,高等教育出版社,my_entity
e3774,皮疹、皮痒、哮喘发作、出血、紫癜等,my_entity
e3775,约9,my_entity
e3776,新陈代谢，生物化学与分子生物学,my_entity
e3777,1867年,my_entity
e3778,厌氧微生物,my_entity
e3779,微生物或其他媒介,my_entity
e3780,双歧杆菌乳杆菌三联活菌片,my_entity
e3781,b.fragilis,my_entity
e3782,发展土壤肥力和增强植物营养,my_entity
e3783,汉族及大多数民族人约占99.7%,my_entity
e3784,预防和治疗感染性疾病,my_entity
e3785,大肠菌群指数,my_entity
e3786,天花疫苗,my_entity
e3787,日本富山县镉中毒,my_entity
e3788,黄疸，贫血，核黄疸,my_entity
e3789,septicemia,my_entity
e3790,流体蛋白环,my_entity
e3791,可见于一些藻类及菌类,my_entity
e3792,研究流感病毒,my_entity
e3793,通常可用血清学方法检测出来,my_entity
e3794,巴旦木,my_entity
e3795,禽霍乱,my_entity
e3796,不整囊菌纲,my_entity
e3797,自然发酵,my_entity
e3798,Hemisalanx,my_entity
e3799,猴空泡病毒40,my_entity
e3800,白地霉,my_entity
e3801,proteus,my_entity
e3802,真菌细胞壁溶解酶,my_entity
e3803,232-677-5,my_entity
e3804,satellite,my_entity
e3805,由核糖核酸组成,my_entity
e3806,6.5～7.5之间,my_entity
e3807,霉酚酸,my_entity
e3808,sheathe,my_entity
e3809,肿胀、疼痛、功能障碍、肌萎缩,my_entity
e3810,bacterital,my_entity
e3811,鼠疫,my_entity
e3812,螺旋体,my_entity
e3813,不完全抗体,my_entity
e3814,形成外植体,my_entity
e3815,pyelonephritis,my_entity
e3816,化脓性皮肤病,my_entity
e3817,Poxviruses,my_entity
e3818,8.6.5.18.0720,my_entity
e3819,传染源离开疫源地后彻底消毒,my_entity
e3820,重叠基因,my_entity
e3821,丝状噬菌体,my_entity
e3822,一系列病理生理改变,my_entity
e3823,分解代谢产生阻遏作用,my_entity
e3824,杂菌,my_entity
e3825,肉毒毒素,my_entity
e3826,传染,my_entity
e3827,补体,my_entity
e3828,Plasmodium,my_entity
e3829,OTC乙类,my_entity
e3830,肺,my_entity
e3831,分子氧,my_entity
e3832,EMB培养基,my_entity
e3833,C48H72O14(B1a)·C47H70O14(B1b),my_entity
e3834,短小棒状杆菌菌苗,my_entity
e3835,淋巴结肿大、疼痛并有压痛，局部皮肤红肿，紧张发亮，有压痛及灼热感，患肢肿大，皮肤干燥等,my_entity
e3836,病毒、细菌、真菌、原虫等多种病原体感染,my_entity
e3837,C10H26N4,my_entity
e3838,上腹部不适、隐痛、厌食油腻食物等,my_entity
e3839,cytoplasm,my_entity
e3840,脾大,my_entity
e3841,酪氨酸酶,my_entity
e3842,变态反应科,my_entity
e3843,发热，咳嗽，呼吸急促、困难，肺部啰音等,my_entity
e3844,幼女、孕妇、糖尿病患者,my_entity
e3845,森林脑炎病毒,my_entity
e3846,乙肝,my_entity
e3847,堆肥化,my_entity
e3848,人巨细胞病毒,my_entity
e3849,畏寒、高热，体温可达39℃～40℃，持续3～5天,my_entity
e3850,Bioplastics,my_entity
e3851,微生物生态学,my_entity
e3852,无菌操作,my_entity
e3853,遮光，密闭，置于干燥处保存,my_entity
e3854,176-184,my_entity
e3855,急性时相反应,my_entity
e3856,土壤和水中及各种植物体上,my_entity
e3857,xǐ,my_entity
e3858,《当代免疫学技术与应用》,my_entity
e3859,遗传缺陷，内分泌失调，环境因素,my_entity
e3860,利用同位素标记的与未标记的抗原,my_entity
e3861,正丁酸；酪酸,my_entity
e3862,常住人口510万人（2017年）,my_entity
e3863,急性肾小球肾炎,my_entity
e3864,运动甲烷微菌,my_entity
e3865,二期梅毒,my_entity
e3866,药敏实验,my_entity
e3867,一方受益，另一方受害,my_entity
e3868,葡萄球菌，大肠杆菌，链球菌及肠球菌感染,my_entity
e3869,hòu,my_entity
e3870,舌背上有一层薄白而润的苔状物,my_entity
e3871,轮状病毒,my_entity
e3872,1966年,my_entity
e3873,University,my_entity
e3874,和田雅成（2018年舞台剧）,my_entity
e3875,粪一口传播,my_entity
e3876,糖蛋白,my_entity
e3877,免疫组化,my_entity
e3878,线粒体内膜,my_entity
e3879,狂犬病毒属,my_entity
e3880,以二氧化碳作为主要或唯一的碳源,my_entity
e3881,62667,my_entity
e3882,人类营养必需的营养,my_entity
e3883,复合酶,my_entity
e3884,不可逆的生命过程,my_entity
e3885,Gao,my_entity
e3886,婴儿玫瑰疹,my_entity
e3887,UP水,my_entity
e3888,kino,my_entity
e3889,露丝·毕夏普,my_entity
e3890,记忆T细胞,my_entity
e3891,各种病症,my_entity
e3892,一门被划出不久的细菌,my_entity
e3893,Measles,my_entity
e3894,由霍乱弧菌感染所致,my_entity
e3895,真核生物,my_entity
e3896,夏、秋季,my_entity
e3897,influenza,my_entity
e3898,耐受或需要高盐浓度,my_entity
e3899,每个活细菌在适宜的培养基,my_entity
e3900,抑制免疫力的发挥过程,my_entity
e3901,半乳甘露聚糖,my_entity
e3902,病毒和细菌等生物性或非生物性因素所致,my_entity
e3903,虱病,my_entity
e3904,生物遗传学和生物化学,my_entity
e3905,1957年流行性感冒的世界大流行,my_entity
e3906,乳糜尿,my_entity
e3907,银耳目,my_entity
e3908,pH7.4,my_entity
e3909,0.1-1mm,my_entity
e3910,风痧,my_entity
e3911,呈砖形或椭圆形,my_entity
e3912,蝶形红斑、发热、关节痛、体重下降等,my_entity
e3913,用在基因工程菌,my_entity
e3914,Honey,my_entity
e3915,菌丝体,my_entity
e3916,医学名词,my_entity
e3917,生物氧化过程,my_entity
e3918,Escherichia,my_entity
e3919,wú,my_entity
e3920,200-293-7,my_entity
e3921,乳汁淤积和金黄色葡萄球菌感染,my_entity
e3922,藨草亚科,my_entity
e3923,检疫传染病,my_entity
e3924,干扰素,my_entity
e3925,细菌抗药性、菌群失调、副反应,my_entity
